source,activityid,facultyid,userid,work_title,year,publisher,publisher_location,isbn_print,doi,pages,page_count,authors,url,status
FAR,32216,112139967,112139967,Cognitive task analysis,2010,Jossey-Bass/Pfeiffer,"San Francisco, CA",,,227--258,,[],,"[{""id"": 32216, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2010, ""termid"": ""2010/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,32218,112139967,112139967,Cousins but not twins: Instructional design and human performance technology in the workplace,2013,Springer New York,,,,39--49,,[],,"[{""id"": 32218, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2014, ""termid"": ""2014/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,32225,112139967,112139967,Bringing Service Standards to Life,2015,IGI Global,,,,154--181,,[],,"[{""id"": 32225, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2015, ""termid"": ""2015/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,32266,113124431,113124431,Advanced Microstructure Characterization on Radiological Materials,2019,,,,,nan,,[],,"[{""id"": 32266, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 32266, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 32266, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 32266, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2021, ""termid"": ""2020/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 32266, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 1, ""completionorder"": 1}]"
FAR,32361,114003444,114003444,Industry Regulation,2019,University of Michigan Press,,,,nan,,[],,"[{""id"": 32361, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2019, ""termid"": ""2019/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,32366,111643642,111643642,Procreation and Parenthood,2016,Lexington Press,,,,187-204,,[],,"[{""id"": 32366, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2016, ""termid"": ""2015/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,32371,111643642,111643642,The American Founders and the Problem of Civil Religion: Truth and Utility,2016,Mercer University Press,,,,"Modern thinkers and the American Founders in particular welcome a type of religious practice for its usefulness to political practice, but their approach to religion has the effect of undermining its usefulness when it is framed in the terms of utility. Religion must be thought to be true to be useful.",,[],,"[{""id"": 32371, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2016, ""termid"": ""2016/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,32420,112002659,112002659,Intimate partner violence,2016,Aspen Publishers,"New York, NY",,13: 978-1454850960,nan,,[],,"[{""id"": 32420, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,32480,112088454,112088454,Outreach and Marketing Using Twitter,2019,ALA TechSource,,,,Book chapter for Marketing Libraries with Technology: A How To Do It Guide (A LITA Guide). Role: Co-Principal,,[],,"[{""id"": 32480, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2020, ""termid"": ""2020/02"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 32480, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 4, ""completionorder"": 4}, {""id"": 32480, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 1, ""completionorder"": 1}]"
FAR,32482,112088454,112088454,Encouraging a Diverse Maker Culture,2017,American Library Association,,,978-0-8389-1504-2,nan,,[],,"[{""id"": 32482, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,32530,112139967,112139967,"Workplace Learning, Big Data, and Organizational Readiness: Where to Start?",2018,Springer International Publishing Switzerland,"Springer Urdorf, Switzerland",,,"There is a growing need for professionals who are able to analyze large data sets to inform business decisions. Evidence for this need is presented through examples of big data and analytics used to inform and assess informal and formal workplace learning initiatives, embed big data within a performance improvement (PI) framework, and deliver an emerging organizational readiness assessment tool are reviewed. If big data and analytics could address these needs, then the organizational readiness for this potential solution can be determined. Thus, the authors conclude by describing an emerging model of big data readiness in organizations and its implications for determining readiness. Recommendations for other future research are also provided.",,[],,"[{""id"": 32530, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 32530, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 4, ""completionorder"": 4}, {""id"": 32530, ""status"": ""In Progress"", ""term"": ""Summer"", ""year"": 2017, ""termid"": ""2017/01"", ""listingorder"": 1, ""completionorder"": 1}]"
FAR,32559,111203681,111203681,Collaborate To Succeed: Implementing New Reference Services with SPLAT,2012,Leading the Reference Renaissance: Today's Ideas for Tomorrow's Cutting-Edge Services,,http://boisestate.worldcat.org/oclc/759584867,,241-256,,[],http://scholarworks.boisestate.edu/lib_facpubs/53,"[{""id"": 32559, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2012, ""termid"": ""2011/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,32650,113153409,113153409,Introduction: Science Fiction as a Tool of Political Science,2016,Routledge,,,,1-8,,[],,"[{""id"": 32650, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2016, ""termid"": ""2015/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,32652,112111607,112111607,Electrochemical metallization memories,2016,"Wiley-VCH Verlag GmbH & Co. KGaA,","Weinheim, Germany",,,483-514,,[],,"[{""id"": 32652, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2016, ""termid"": ""2015/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,32694,112017702,112017702,Memory technologies.,2013,John Wiley & Sons Ltd.,,,,171-187,,[],,"[{""id"": 32694, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2013, ""termid"": ""2013/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,32752,112017702,112017702,Pulsed and parallel-polarization EPR characterization of the photosystem II oxygen-evolving complex.,2000,,,,,463-495,,[],,"[{""id"": 32752, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2000, ""termid"": ""2000/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,32761,112017702,112017702,Progress in characterization of the Photosystem II oxygen evolving complex using advanced EPR methods.,1998,,,,,272-285,,[],,"[{""id"": 32761, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 1998, ""termid"": ""1998/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,33103,111643645,111643645,Applying the CACAO change model to promote systemic transformation in STEM,2016,Purdue University Press,"West Lafayette, IN",,,176-188,,[],,"[{""id"": 33103, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,33129,112096790,112096790,Climate Variability and Water Infrastructure: Historical Experience in the Western United States,2011,University of Chicago Press,,,0-226-47988-9,253-280,,[],,"[{""id"": 33129, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2011, ""termid"": ""2011/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,33196,111341916,111341916,Martyrdom and the Creation of Christian Identity,2020,Wiley-Blackwell,,,,"Martyrdom is widely considered to be a critical part of Christian identity. However, the wide-ranging application of this conclusion in scholarship reveals its continued indebtedness to a theological understanding of martyrdom. Martyrdom necessarily includes the death of the martyr and the overwhelming majority of Christians have not been martyrs. Thus, in a very real sense, martyrdom is not part of Christian identity. The seeming malleability of martyrdom reveals the substitution of the martyr’s death with a theological construct that might be called 'willingness to suffer.’ This substitution is enabled by the use of 'identity,’ a term that is characterized by imprecise boundaries between categories of analysis and of practice. Enabled by this imprecision, scholarship on martyrdom has sought to recreate the Christian group identity of martyrdom on an individual level. This has lead to theses about the widespread development of Christian martyrdom based on limited evidence that perpetuates misunderstandings about intentional self-death. I propose that when studying Christian martyrdom, we intentionally isolate the theological justifications that support ‘willingness to suffer,' which are broadly inculcated in Christian self-understanding, from the act of martyrdom itself. This will allow the exploration of the comparatively rare phenomenon of martyrdom from non-theological perspectives as well closer analysis of how martyrdom's existential impact has been leveraged in Christian institution-building.",,[],,"[{""id"": 33196, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2020, ""termid"": ""2019/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 33196, ""status"": ""In Press"", ""term"": ""Fall"", ""year"": 2019, ""termid"": ""2019/02"", ""listingorder"": 5, ""completionorder"": 5}, {""id"": 33196, ""status"": ""In Press"", ""term"": ""Spring"", ""year"": 2019, ""termid"": ""2018/03"", ""listingorder"": 5, ""completionorder"": 5}, {""id"": 33196, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 4, ""completionorder"": 4}, {""id"": 33196, ""status"": ""Submitted"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 2, ""completionorder"": 2}]"
FAR,33208,111643744,111643744,Proteomic analysis of tissue engineered cartilage,2015,,,doi:10.1007/978-1-4939-2938-2_19.,,263-278,,[],,"[{""id"": 33208, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2015, ""termid"": ""2015/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,33261,111727002,111727002,"""Valuing the Wounds of War: Korea's DMZ as Nature Preserve""",2019,Springer,London,,,157-176,,[],,"[{""id"": 33261, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2019, ""termid"": ""2019/01"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 33261, ""status"": ""Accepted"", ""term"": ""Summer"", ""year"": 2018, ""termid"": ""2018/01"", ""listingorder"": 4, ""completionorder"": 4}, {""id"": 33261, ""status"": ""Submitted"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 2, ""completionorder"": 2}]"
FAR,33264,112176689,112176689,Language: Foundation of Injustice or Possibility,2017,Wassmuth Center for Human Rights,"Boise, ID",,,nan,,[],http://wassmuthcenter.org/spiral-of-injustice/,"[{""id"": 33264, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,33281,114031140,114031140,Chapter 16: Parallel Computing with Accelerators,2016,Taylor and Francis,,,,219-232,,[],,"[{""id"": 33281, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2016, ""termid"": ""2015/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,33293,113087310,113087310,Proteomic analysis of tissue engineered cartilage,2016,,,doi:10.1007/978-1-4939-2938-2_19.,,263-278,,[],,"[{""id"": 33293, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2015, ""termid"": ""2014/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 33293, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2014, ""termid"": ""2014/02"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,33372,111715805,111715805,Indigenous Siberian Food Sharing Networks: Social Innovation in a Transforming Economy,2018,Springer International Publishing,,doi.org/10.1007/978-3-319-74295-3_10,978-3-319-74294-6,117--127,,[],,"[{""id"": 33372, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 33372, ""status"": ""Accepted"", ""term"": ""Summer"", ""year"": 2017, ""termid"": ""2017/01"", ""listingorder"": 4, ""completionorder"": 4}, {""id"": 33372, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,33460,114087590,114087590,Hazardous Waste Incinerators,2004,,,,,nan,,[],,"[{""id"": 33460, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2004, ""termid"": ""2004/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,33472,114087590,114087590,Incinerators,1995,,,,,nan,,[],,"[{""id"": 33472, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 1995, ""termid"": ""1995/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,33729,113033739,113033739,Critical care patients with special neeeds: Care of the older adult,2018,Elsevier,"ST. Louis, MI",,9781455710652,nan,,[],https://www.elsevier.com/books/aacn-core-curriculum-for-high-acuity-progressive-and-critical-care-nursing/unknown/978-1-4557-1065-2,"[{""id"": 33729, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,33761,114087590,114087590,Soot Oxidation,2009,,,,,487--500,,[],,"[{""id"": 33761, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2009, ""termid"": ""2009/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,33849,111110020,111110020,Supporting Professional Development for Community Engagement: Three Institutional Case Studies,2018,Stylus,Sterling VA,,,nan,,[],,"[{""id"": 33849, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2018, ""termid"": ""2018/01"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 33849, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,33991,112139145,112139145,"Repression, Renewal, and the 'Race of Women' in H.D.’s Ion",2019,Bloomsbury,London,,9781350040953,77-90,,[],,"[{""id"": 33991, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2019, ""termid"": ""2018/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,33992,112139145,112139145,Elizabeth Bishop's Perspectives on Marriage,2020,Lever,"Amherst, MA",https//doi.org/10.3998/mpub.11649332,print 978-1-64315-001-6  open access 978-1-64315-012-3,65-79,,[],https://www.jstor.org/stable/10.3998/mpub.11649332.8?refreqid=excelsior%3Ab4f628476d2b8378576a6072eee8b295&seq=1#metadata_info_tab_contents,"[{""id"": 33992, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2020, ""termid"": ""2019/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 33992, ""status"": ""In Press"", ""term"": ""Fall"", ""year"": 2019, ""termid"": ""2019/02"", ""listingorder"": 5, ""completionorder"": 5}, {""id"": 33992, ""status"": ""In Press"", ""term"": ""Spring"", ""year"": 2019, ""termid"": ""2018/03"", ""listingorder"": 5, ""completionorder"": 5}, {""id"": 33992, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,34004,112099407,112099407,Communication Failure and Cross-Disciplinary Research,2020,CRC Press,,,,nan,,[],,"[{""id"": 34004, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2020, ""termid"": ""2020/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,34160,112002071,112002071,FACING PRACTICE: TEACHER EDUCATOR INQUIRY FOR DEVELOPMENT ACROSS THE PROFESSIONAL LIFE SPAN,2018,,,,,nan,,[],,"[{""id"": 34160, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2019, ""termid"": ""2018/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 34160, ""status"": ""In Press"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 5, ""completionorder"": 5}]"
FAR,34267,114087965,114087965,Measuring relationship satisfaction: Implications for social work practice.,2018,Ashgate,,,,nan,,[],,"[{""id"": 34267, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 6, ""completionorder"": 6}]"
