activityid,facultyid,userid,fields__activity_type,fields__actual_projected_year_of_publication_presentation,fields__author,fields__author_editor_of_larger_work,fields__author_s,fields__author_s_editor_s,fields__book_title,fields__chapter_title,fields__co_contributor,fields__co_contributor_s,fields__conference_location,fields__conference_meeting_name,fields__contributor,fields__contributor_s,fields__copyright_patent_number_id,fields__date,fields__date_or_date_range,fields__date_published,fields__description_abstract,fields__doi,fields__edition,fields__if_patent_cooperation_treaty_list_nations,fields__if_patent_has_been_assigned_to_whom,fields__if_patent_has_been_licensed_to_whom,fields__inventor_s,fields__isbn,fields__isbn_issn,fields__isbn_issn_asin,fields__isbn_issn_asin_number,fields__issn,fields__issn_isbn,fields__issue,fields__issue_number,fields__issue_number_edition,fields__journal,fields__location_of_publisher_city_state_country,fields__month,fields__month_season,fields__name_of_conference,fields__name_of_performing_group,fields__name_of_venue,fields__name_of_venue_sponsor,fields__organization_if_applicable,fields__origin,fields__outlet_if_applicable,fields__page_number_or_number_of_pages,fields__page_numbers,fields__page_numbers_of_number_of_pages,fields__page_numbers_or_number_of_pages,fields__patent_nationality,fields__presenter_s,fields__publisher,fields__publisher_location,fields__pubmed_central_id_number,fields__sponsoring_organization,fields__title,fields__title_of_contribution,fields__title_of_contribution_if_applicable,fields__title_of_intellectual_property,fields__title_of_larger_work,fields__title_of_larger_work_if_applicable,fields__title_of_presentation,fields__title_of_review,fields__title_of_work,fields__type,fields__url,fields__venue_sponsor_location_city_state_country,fields__volume,fields__web_address,fields__work_exhibit_title,attachments,status,authors
27489,111110252,111110252,,2001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Prentice Hall,,,,Essential Statistics for the Social and Behavioral Sciences: A Conceptual Approach,,,,Prentice Hall,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/246,,[],"[{""id"": 27489, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2001, ""termid"": ""2000/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Walsh, A.', 'Ollenburger, J. C.']"
27490,111110252,111110252,,2011.0,,,,,,,,,,,,,,,,,"The gender ratio problem (why always and everywhere males commit more criminal acts than females) has been called the single most important fact that criminology theories must be able to explain. Feminist criminology has attempted to do this for decades without success because it has relied on conceptual and theoretical tools from a single discipline — sociology.  A number of famous criminologists (e.g., Travis Hirschi) have concluded that an explanation of gender differences in crime from the sociological perspective may not be possible because it excludes biological sex, the powerful underlying base of gender. It is the contention of this book that unless feminist criminology comes to grips with the evolutionary and neurological bases of fundamental gender difference, the field will continue to flounder without compass.
A number of other influential criminologists (e.g., Francis Cullen) have concluded that the biosocial paradigm is the paradigm of the 21st century. The biosocial paradigm is growing in strength every year, as an examination of both the number of published books and articles in professional journals in criminology and other social and behavioral science disciplines will attest. This book looks at feminist criminology in general and attempts to explain its main concerns from a biosocial perspective while showing that there is nothing illiberal about it and that biology can be a very powerful ally to criminology.  The book ranges across disciplines such as sociology, anthropology, psychology, behavioral and molecular genetics, the neurosciences, and evolutionary biology to attempt to answer the gender ratio problem.  It is time to apply this exciting and robust paradigm — one that avers that any trait or behavior of any living thing is always the result of biological factors interacting with environmental factors — to the most vexing issues of feminist criminology.",,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Carolina Academic Press,,,,Feminist Criminology through a Biosocial Lens,,,,Carolina Academic Press,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/90,,[],"[{""id"": 27490, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2011, ""termid"": ""2010/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Walsh, A.']"
27491,111110252,111110252,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,American Correctional Association,,,,From Law to Order: The Theory and Practice of Law and Justice,,,,American Correctional Association,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/259,,[],"[{""id"": 27491, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2000, ""termid"": ""1999/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Walsh, A.', 'Hemmens, C. T.']"
27492,111110252,111110252,,1991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Charles C. Thomas,,,,"Intellectual Imbalance, Love Deprivation, and Violent Delinquency: A Biosocial Perspective",,,,Charles C. Thomas,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/254,,[],"[{""id"": 27492, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 1991, ""termid"": ""1990/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Walsh, A.']"
27493,111110252,111110252,,2008.0,,,,,,,,,,,,,,,,,An interdisciplinary introductory text to Criminology that includes readings and extra material on the accompanying student website.,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Sage,,,,Introduction to Criminology: A Text/Reader,,,,Sage,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/86,,[],"[{""id"": 27493, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2008, ""termid"": ""2007/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Walsh, A.', 'Hemmens, C. T.']"
27494,111110252,111110252,,2008.0,,,,,,,,,,,,,,,,,"Law, Justice, and Society is a text designed for use in courses such as Law and Social Justice, Introduction to Law, and Sociology of Law. Criminal justice is one of the fastest growing majors among students across the country, and more departments are offering a course on law. This textbook also has a market in political science and sociology departments, as many of these departments have a course for which this book would be ideal.",,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Oxford University Press,,,,"Law, Justice, and Society: A Sociolegal Introduction",,,,Oxford University Press,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/67,,[],"[{""id"": 27494, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2008, ""termid"": ""2007/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Walsh, A.', 'Hemmens, C. T.']"
27495,111110252,111110252,,2009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Nova Science Publishers,,,,Race and Crime: A Biosocial Analysis,,,,Nova Science Publishers,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/252,,[],"[{""id"": 27495, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2009, ""termid"": ""2008/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Walsh, A.']"
27496,111110252,111110252,,2010.0,,,,,,,,,,,,,,,,,"The authors offer an interdisciplinary approach of research that anchors on a broader spectrum of interests in methodology than most textbooks. Instead of solely focusing on criminal justice research, this book introduces the major social/behavioral science disciplines such as anthropology, sociology, economics, geography, and their relationship with criminal justice and criminology. I think it is a smart and thoughtful approach given the facts that majorities of research methods applied in CJ are borrowed from those closely related disciplines and I have no doubt that they will have continuing influence in CJ research.",,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Rowman & Littlefield Publishers,,,,Research Methods in Criminal Justice and Criminology: An Interdisciplinary Approach,,,,Rowman & Littlefield Publishers,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/249,,[],"[{""id"": 27496, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2010, ""termid"": ""2009/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Ellis, L.', 'Hartley, R. D.', 'Walsh, A.']"
27497,111110252,111110252,,2011.0,,,,,,,,,,,,,,,,,"Social class has been at the forefront of sociological theories of crime from their inception. It is explicitly central to some theories such as anomie/strain and conflict, and nips aggressively at the periphery of others such as social control theory. Yet none of these theories engage in a systematic exploration of what social class is, how individuals come to be placed in one rung of the class ladder rather than another, or the precise nature of the class-crime relationship. This book avers that the same factors that help to determine a person's class level also help to determine that person's risk for committing criminal acts. Social class is a modern outcome of primordial status-striving and requires explanation using the modern tools of genetics, neurobiology, and evolutionary biology, and this is what this book does. Many aspects of criminal behavior can be understood by examining the shared factors that lead to the success or failure in the workplace and to pro- or antisocial activities.
A biosocial approach requires reducing sociology's ""master variable"" to a lower level analysis to examine its constituent parts, which is resisted by many criminologists as highly controversial. However, this book makes plain that the more we know about the nature side of behavior the more important we find the nurture side to be. It makes clear how the class/crime relationship and criminology in general, can benefit from the biosocial perspective; a perspective that many criminological luminaries expect to be the dominant paradigm for the twenty first century.",,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Routledge,,,,Social Class and Crime: A Biosocial Approach,,,,Routledge,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/24,,[],"[{""id"": 27497, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2011, ""termid"": ""2010/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Walsh, A.']"
27498,111110252,111110252,,1990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Harper & Row,,,,Statistics for the Social Sciences: With Computer Applications,,,,Harper & Row,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/247,,[],"[{""id"": 27498, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 1990, ""termid"": ""1989/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Walsh, A.']"
27499,111110252,111110252,,2011.0,,,,,,,,,,,,,,,,,"In response to exciting developments in genetics, neuroscience and evolutionary psychology, a number of criminologists have embraced the position that criminal behaviour is the product of biological, psychological, and sociological factors operating together in complex ways. This title gives an overview of the state of research in the field.",,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Ashgate,,,,The Ashgate Research Companion to Biosocial Theories of Crime,,,,Ashgate,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/280,,[],"[{""id"": 27499, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2011, ""termid"": ""2010/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Beaver, K. M.', 'Walsh, A.']"
27500,111110252,111110252,,2012.0,,,,,,,,,,,,,,,,,Explores criminal behaviour from various aspects of Tinbergen's Four Questions. This book examines the neurobiology of crime from a biosocial perspective. It suggests that it is necessary to understand some genetics and neuroscience in order to appreciate and apply relevant concepts to criminological issues.,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Ashgate,,,,The Neurobiology of Criminal Behavior: Gene-Brain-Culture Interaction,,,,Ashgate,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/301,,[],"[{""id"": 27500, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2012, ""termid"": ""2011/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Walsh, A.', 'Bolen, J. D.']"
27501,111110252,111110252,,1991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Prometheus Books,,,,The Science of Love: Understanding Love & Its Effects on Mind & Body,,,,Prometheus Books,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/243,,[],"[{""id"": 27501, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 1991, ""termid"": ""1990/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Walsh, A.']"
27502,111110252,111110252,,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Prometheus Books,,,,The Science of Love: Understanding Love & Its Effects on Mind & Body,,,,Prometheus Books,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/263,,[],"[{""id"": 27502, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 1996, ""termid"": ""1995/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Walsh, A.']"
27503,111110252,111110252,,1988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Brooks/Cole,,,,"Understanding, Assessing, & Counseling the Criminal Justice Client",,,,Brooks/Cole,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/253,,[],"[{""id"": 27503, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 1988, ""termid"": ""1987/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Walsh, A.']"
27504,111110252,111110252,,1993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Prometheus Books,,,,Vive la Diffe?rence: A Celebration of the Sexes,,,,Prometheus Books,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/248,,[],"[{""id"": 27504, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 1993, ""termid"": ""1992/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Walsh, A.', 'Walsh, G. J.']"
27505,111110252,111110252,,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,"The Science Wars: Politics, Gender and  Race.  ",,,,,,,,,Book,,,,,,[],"[{""id"": 27505, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2013, ""termid"": ""2013/02"", ""listingorder"": 6, ""completionorder"": 6}]","['Walsh, A.']"
27522,111110252,111110252,,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Oxford University Press,,,,Statistics for Criminal Justice and Criminology ,,,,,,,,,Book,,,,,,[],"[{""id"": 27522, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2016, ""termid"": ""2016/01"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 27522, ""status"": ""Submitted"", ""term"": ""Spring"", ""year"": 2016, ""termid"": ""2015/03"", ""listingorder"": 2, ""completionorder"": 2}]","['Walsh, A.', 'Cooper, J. A.', 'Collins, P. A.']"
27523,111670037,111670037,,2011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Woodrow Wilson International Center for Scholars,Washington DC,,,Does Participatory Governance Matter? Exploring the Nature and Impact of Participatory Reforms,,,,,,,,,Book,,,,,,[],"[{""id"": 27523, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2011, ""termid"": ""2011/02"", ""listingorder"": 6, ""completionorder"": 6}]","['Wampler, B. D.', 'McNulty, S.']"
27527,111670037,111670037,,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,"Activating Democracy: Popular Participation, Social Justice and Interlocking Institutions in Brazil. ",,,,,,,,,Book,,,,,,[],"[{""id"": 27527, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2015, ""termid"": ""2014/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 27527, ""status"": ""Submitted"", ""term"": ""Spring"", ""year"": 2013, ""termid"": ""2012/03"", ""listingorder"": 2, ""completionorder"": 2}]","['Wampler, B. D.']"
27528,111670037,111670037,,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,University of Notre Dame Press,,,,"Activating Democracy: Popular Participation, Social Justice and Interlocking Institutions in Brazil",,,,,,,,,Book,,,,,,[],"[{""id"": 27528, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2015, ""termid"": ""2014/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Wampler, B. D.']"
27531,111670037,111670037,,2007.0,,,,,,,,,,,,,,,,,"As Brazil and other countries in Latin America turned away from their authoritarian past and began the transition to democracy in the 1980s and 1990s, interest in developing new institutions to bring the benefits of democracy to the citizens in the lower socioeconomic strata intensified, and a number of experiments were undertaken. Perhaps the one receiving the most attention has been Participatory Budgeting (PB), first launched in the southern Brazilian city of Porto Alegre in 1989 by a coalition of civil society activists and Workers' Party officials. PB quickly spread to more than 250 other municipalities in the country, and it has since been adopted in more than twenty countries worldwide. Most of the scholarly literature has focused on the successful case of Porto Alegre and has neglected to analyze how it fared elsewhere.
In this first rigorous comparative study of the phenomenon, Brian Wampler draws evidence from eight municipalities in Brazil to show the varying degrees of success and failure PB has experienced. He identifies why some PB programs have done better than others in achieving the twin goals of ensuring governmental accountability and empowering citizenship rights for the poor residents of these cities in the quest for greater social justice and a well-functioning democracy. Conducting extensive interviews, applying a survey to 650 PB delegates, doing detailed analysis of budgets, and engaging in participant observation, Wampler finds that the three most important factors explaining the variation are the incentives for mayoral administrations to delegate authority, the way civil society organizations and citizens respond to the new institutions, and the particular rule structure that is used to delegate authority to citizens.",,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Pennsylvania State University Press,,,,"Participatory Budgeting in Brazil: Contestation, Cooperation, and Accountability",,,,Pennsylvania State University Press,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/75,,[],"[{""id"": 27531, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2007, ""termid"": ""2006/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Wampler, B. D.']"
27539,113118296,113118296,,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,Springer ,,,,Discourse Perspective of Geometric Thoughts ,,,,,,,,,Book,,,Advances in Mathematics Education  ,,,[],"[{""id"": 27539, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2016, ""termid"": ""2015/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Wang, S.']"
27566,112139424,112139424,,2012.0,,,,,,,,,,,,,,,,,"Mastering practical application of real-time digital signal processing (DSP) remains one of the most challenging and time-consuming pursuits in the field. It is even more difficult without a resource to bridge the gap between theory and practice.
Filling that void, Real-Time Digital Signal Processing from MATLAB® to C with the TMS320C6x DSPs, Second Edition is organized into three sections that cover enduring fundamentals and present practical projects and invaluable appendices. This updated edition gives readers hands-on experience in real-time DSP using a practical, step-by-step framework that also incorporates demonstrations, exercises, problems, coupled with brief overviews of applicable theory and MATLAB®applications.
Engineers, educators, and students rely on this book for precise, simplified instruction on use of real-time DSP applications. The book's software supports the latest high-performance hardware, including the powerful, inexpensive, and versatile OMAP-L138 Experimenter Kit and other developmental boards.
Incorporating readers' valuable feedback and suggestions, this installment covers additional topics (such as PN sequences) and more advanced real-time DSP projects (including higher-order digital communications projects), making it even more valuable as a learning tool.",,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,CRC Press,,,,Real-Time Digital Signal Processing from MATLAB® to C with the TMS320C6x DSPs,,,,,,,,,Book,,,,http://scholarworks.boisestate.edu/fac_books/291,,[],"[{""id"": 27566, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2012, ""termid"": ""2011/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Welch, T. B.', 'Wright, C. H. G.', 'Morrow, M.']"
